0:0:0:0:0:0:0:1 - - [11/May/2015:20:42:42 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5829
0:0:0:0:0:0:0:1 - - [11/May/2015:20:42:43 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:20:42:43 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:43:40 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:20:43:40 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5829
0:0:0:0:0:0:0:1 - - [11/May/2015:20:43:40 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:20:43:40 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:44:10 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:20:44:10 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5829
0:0:0:0:0:0:0:1 - - [11/May/2015:20:44:10 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:20:44:10 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:05 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:05 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5829
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:06 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:06 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:21 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:21 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5829
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:21 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:21 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:22 +0800] "GET /JavaWebProject/logout.jsp HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:22 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:26 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:26 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5829
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:26 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:45:26 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:20:49:42 +0800] "GET /JavaWebProject/index.jsp HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [11/May/2015:20:49:42 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:49:46 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:20:49:50 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:20:49:50 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5829
0:0:0:0:0:0:0:1 - - [11/May/2015:20:49:50 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:49:50 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:20:52:49 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:20:52:49 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:20:52:49 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:52:50 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:16 +0800] "GET /JavaWebProject/logout.jsp HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:16 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:36 +0800] "GET /JavaWebProject/index.jsp HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:36 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:37 +0800] "GET /JavaWebProject/index.jsp HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:37 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:39 +0800] "GET /JavaWebProject/index.jsp HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:39 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:40 +0800] "GET /JavaWebProject/BookType/BookType_FrontQueryBookType.action HTTP/1.1" 200 8825
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/calendar.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/BookType/images/tab_15.gif HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/tab_03.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/tb.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/tab_18.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/first.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/tab_07.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/back.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/next.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/last.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/go.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/tab_05.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/tab_12.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/bg.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/tab_19.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:20:54:41 +0800] "GET /JavaWebProject/images/tab_20.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:49 +0800] "GET /JavaWebProject/index.jsp HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:49 +0800] "GET /JavaWebProject/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:49 +0800] "GET /JavaWebProject/images/logo.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:49 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:49 +0800] "GET /JavaWebProject/images/bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:50 +0800] "GET /JavaWebProject/BookType/BookType_FrontQueryBookType.action HTTP/1.1" 200 11075
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:50 +0800] "GET /JavaWebProject/BookType/images/tab_15.gif HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:56 +0800] "GET /JavaWebProject/BookType/BookType_FrontShowBookTypeQuery.action?bookTypeId=2 HTTP/1.1" 200 1368
0:0:0:0:0:0:0:1 - - [11/May/2015:21:00:57 +0800] "GET /JavaWebProject/BookType/images/tab_15.gif HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [11/May/2015:21:05:23 +0800] "GET /JavaWebProject/login/login_view HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [11/May/2015:21:05:40 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:21:05:54 +0800] "GET /JavaWebProject/index.jsp HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [11/May/2015:21:05:55 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:07:08 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:21:10:24 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:21:10:24 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:21:10:24 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:21:10:24 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:11:37 +0800] "GET /JavaWebProject/logout.jsp HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [11/May/2015:21:11:37 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:21:11:39 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 1035
0:0:0:0:0:0:0:1 - - [11/May/2015:21:11:39 +0800] "GET /JavaWebProject/login/css/style.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [11/May/2015:21:11:39 +0800] "GET /JavaWebProject/images/error.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:21:11:39 +0800] "GET /JavaWebProject/images/error_b.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/May/2015:21:11:55 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 1036
0:0:0:0:0:0:0:1 - - [11/May/2015:21:11:55 +0800] "GET /JavaWebProject/login/css/style.css HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:01 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:02 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:02 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:02 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:36 +0800] "GET /JavaWebProject/logout.jsp HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:36 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:41 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:41 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:41 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:21:14:41 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:15:52 +0800] "GET /JavaWebProject/logout.jsp HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [11/May/2015:21:15:52 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:21:15:57 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 796
0:0:0:0:0:0:0:1 - - [11/May/2015:21:15:57 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:21:15:57 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:21:15:57 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:24 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:24 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:24 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:24 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:28 +0800] "GET /JavaWebProject/logout.jsp HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:29 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:31 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:32 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:32 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:32 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:54 +0800] "GET /JavaWebProject/logout.jsp HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:54 +0800] "GET /JavaWebProject/login/login_view.action HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:59 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:59 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:59 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
0:0:0:0:0:0:0:1 - - [11/May/2015:21:16:59 +0800] "GET /JavaWebProject/desk.jsp HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [11/May/2015:21:18:20 +0800] "POST /JavaWebProject/login/login_CheckLogin.action HTTP/1.1" 200 786
0:0:0:0:0:0:0:1 - - [11/May/2015:21:18:21 +0800] "GET /JavaWebProject/top.jsp HTTP/1.1" 200 5827
0:0:0:0:0:0:0:1 - - [11/May/2015:21:18:21 +0800] "GET /JavaWebProject/left.jsp HTTP/1.1" 200 18456
